Job Outlook for JB,Est.,Pipeline,Estimating Status,Bid Due Date,Project Name,Owner,Architect,Pipeline Probability,Approx. Start Date,# of Months,Approx. Cost,Approx. Finish,Project City,Project State,Market Type,Notes/Description,BD/PM/AM,ITB Date,Lead Estimator,Estimator,Est. Asst.,PX/PM,Estimate Type,RFI Due Date,Schedule,Factored $,Factored $ per month,Duration,2025 % Complete,Days in 2025,$ in 2025,Days in 2026,$ in 2026,Days in 2027,$ in 2027,Notes for JB Outlook
,,,12 On Hold,Pending,Capistrano,Hyphen Communities,,100%,06/03/24,16,"$27,500,000",10/03/25,Glendale,Arizona,Multifamily,95 Units - Convert Office Building to units,Paul,,PS,KC,MB,Donald,Con.,N/A,Duration,"$27,500,000","$1,718,750",488,56%,275,"$15,496,926",213,"12,003,074",0,$0,
,,,12 On Hold,10/10/24,Cavasson Apartments,Nationwide,,1%,08/01/25,18,$0,02/01/27,Phoenix,Arizona,Multifamily,303 Units - 3 Buildings,Melinda,,PS,PS,N/A,,Con.,,,$0,$0,550,28%,152,$0,367,0,31,$0,
,,,12 On Hold,02/14/25,CDO Repairs,Levine Investments,,25%,06/02/25,1,"$215,030",07/02/25,Tempe,Arizona,Restaurant TI,Remove/Replace Exterior Siding on CDO,Brian,,NR,NR,AT,,HB,,,"$53,758","$53,758",31,100%,31,"$53,758",0,0,0,$0,
,,,12 On Hold,10/17/24,Chandler Airport AOA,City of Chandler,,5%,01/06/25,3,$0,04/06/25,Chandler,Arizona,Recreation,Airplane Observation Area for COC,Adam,,KC,KC,AL,,Con.,N/A,N/A,$0,$0,91,100%,91,$0,0,0,0,$0,
,,,12 On Hold,06/05/25,Chubby Cattle TI,Terraferma,,1%,10/01/25,8,"$3,379,615",06/01/26,Chandler,Arizona,Restaurant,Restaurant TI at Arizona Ave / Buffalo Street,Mike,,AT,AT,N/A,,Con.,,,"$33,796","$4,225",244,37%,91,"$12,604",153,"21,192",0,$0,
,,,12 On Hold,01/26/23,Crossroads at Surprise,WideWaters,,1%,06/01/23,8,"$15,112,617",02/01/24,Surprise,Arizona,Industrial,2 118K SF Distribution Center,Marc,N/A,JF,BM,,NR,Con.,NA,Duration,"$151,126","$18,891",246,0%,0,$0,246,"151,126",0,$0,
,,,12 On Hold,05/25/23,Dewitt Apartments,WideWaters,,2%,01/15/24,16,$0,05/15/25,Tempe,Arizona,Multifamily,171 Units - 5 Story,Marc,,PS,KC,N/A,NR,Con.,N/A,Duration,$0,$0,487,28%,134,$0,353,0,0,$0,
,,,12 On Hold,08/15/24,Eastline Village - Culdesac Project,Culdesac Tempe LLC,,1%,10/01/25,18,"$21,654,269",04/01/27,Tempe,Arizona,Multifamily,"Ground Up, 2-story apartments",Melinda,,PS,PS,AL,,Con.,Pending,Duratoin,"$216,543","$12,030",548,17%,91,"$35,959",367,"145,020",90,"$35,564",
,,,12 On Hold,07/12/23,Elk Valley Hotel/Event Center,Elk Valley Rancheria,,1%,01/01/25,16,"$28,349,513",05/01/26,Crescent City,California,"Hospitality
Native","4 story Steel hotel, event center expansion",Melinda,TBD,JF,JH,N/A,,Con.,N/A,Duration,"$141,748","$8,859",486,75%,364,"$106,165",122,"35,583",0,$0,
,,,12 On Hold,06/09/25,Elliot Crossing - Future Pad,Wentworth,,1%,11/01/25,2,"$275,000",01/01/26,Phoenix,Arizona,Site,Retail Site pad at Elliott Crossing Storage,Brian,,JH,JH,N/A,,Neg.,,,"$2,750","$1,375",62,97%,60,"$2,661",2,89,0,$0,
,,,12 On Hold,02/20/25,Encanto Storage - Phase II,Wentworth,Robert Brown Architects,30%,01/01/26,7,"$7,225,902",08/01/26,Buckeye,Arizona,Storage,Phase II  Parking & (2) bldgs - 38K SF,Brian,,AT,AT,N/A,,Con.,,,"$2,167,771","$309,682",213,0%,0,$0,213,"2,167,771",0,$0,
,,,12 On Hold,03/10/23,Estrella Falls Sitework and Pads A,Stark Enterprises,,1%,10/02/23,6,"$2,431,128",04/02/24,Goodyear,Arizona,"Retail
Site",Site Development and Four Buildings,Brian,,CH,BM,AT,NR,HB-2,,Duration,"$24,311","$4,052",184,0%,0,$0,184,"24,311",0,$0,
,,,12 On Hold,Pending,"Fat Cats - Logan, UT",Fat Cats,,2%,09/01/25,10,$0,07/01/26,Logan,Utah,Entertainment,Ground Up,Melinda,,,,,,HB-3,,,$0,$0,304,40%,121,$0,183,0,0,$0,
,,,12 On Hold,02/02/23,Fire N Ice Arena,Rob Eaton,MV+E,100%,10/01/25,10,"$51,000,000",08/01/26,Phoenix,Arizona,"Entertainment
Hospitality
Site","Hotel, Arena, Site Work",Adam / Melinda,,JH,N/A,MB,NR,Neg.,N/A,Duration,"$51,000,000","$5,100,000",305,30%,91,"$15,216,393",214,"35,783,607",0,$0,
,,,12 On Hold,Pending,Fire N Ice Hotel,Rob Eaton,K&I Architects,100%,10/01/25,10,"$16,553,680",08/01/26,Phoenix,Arizona,Hospitality,Hotel Update to Finish,Melinda,,,,,,Neg.,N/A,,"$16,553,680","$1,655,368",305,30%,91,"$4,938,967",214,"11,614,713",0,$0,
,,,12 On Hold,Pending,Fontana Public Storage,Public Storage - Kirk,,1%,01/01/25,12,"$12,500,000",01/01/26,Fontana,California,Storage,Ground-Up Storage building - Site,Hayley,,,,,,HB-3,,,"$125,000","$10,417",366,99%,364,"$124,317",2,683,0,$0,
,,,12 On Hold,11/25/24,Fort Mojave Indian Tribe - Pool & Spa,FMIT,,5%,01/01/26,10,"$7,675,758",11/01/26,Fort Mojave,Arizona,Native,"Pool, Splash Pad, Water Slide, Pool/Clubhouse Building",Brian/Melinda,,PS,KC,N/A,,Con.,,,"$383,788","$38,379",305,0%,0,$0,305,"383,788",0,$0,
,,,12 On Hold,04/12/24,Fountain Hills MF,Sandor Development,,1%,10/07/24,22,"$88,704,426",08/07/26,Fountain Hills,Arizona,Multifamily,"316 Unit, 6.7 acres, wrap",Melinda,,PS,PS,N/A,,Con.,N/A,Duration,"$887,044","$40,320",670,0%,0,$0,670,"887,044",0,$0,
,,,12 On Hold,04/29/25,Goodyear - Site Common Bond 2 Restaurant Pads,Common Bond Development,,25%,06/15/26,8,"$810,616",02/15/27,Goodyear,Arizona,,(2) Restaurant Pads - (Blanco/Cheescake),Melinda,,CH,KC,N/A,,Con.,,,"$202,654","$25,332",246,0%,0,$0,201,"165,583",45,"$37,071",
,,,12 On Hold,08/31/23,Greenhouse Student Housing,Capital Allocation Partners,,1%,10/01/24,24,"$103,607,059",10/01/26,Tempe,Arizona,Multifamily,"5 over 2, 227 Units, 824 beds",Paul,,PS,PS,N/A,,Con.,N/A,Duration,"$1,036,071","$43,170",731,0%,0,$0,731,"1,036,071",0,$0,
,,,12 On Hold,08/05/24,Harrah's Ak-Chin Capital Projects 2025,Harrah's Ak-Chin,,1%,02/01/25,10,"$5,000,000",12/01/25,Maricopa,Arizona,Native,19 Mics projects throughout facility,Brian,TBD,AT,AT,N/A,,Con.,N/A,,"$50,000","$5,000",304,100%,304,"$50,000",0,0,0,$0,
,,,12 On Hold,07/24/25,Harrah's AK-Chin Capital Projects 2026,Harrah's Ak-Chin,,1%,04/04/26,,"$9,429,694",04/04/26,Maricopa,Arizona,Native,(17) Projects,Brian,,JF,AL,AL,,Con.,,,"$94,297",#DIVIDE BY ZERO,1,0%,0,$0,1,"94,297",0,$0,
,,,12 On Hold,04/15/24,Heard Museum Cafe Remodel,Heard Musem,,5%,10/01/24,6,"$3,771,345",04/01/25,Phoenix,Arizona,Education,"Colonnade Expansion, Addition, Cafe/Dining Update",Melinda,,CH,CH,N/A,,Con.,N/A,TBD,"$188,567","$31,428",183,49%,90,"$92,738",93,"95,829",0,$0,
,,,12 On Hold,Pending,Henry - Carlsbad,FRC,,3%,04/07/25,7,"$4,500,000",11/07/25,Carlsbad,California,Restaurant,Ground up Henry,Brian,,,,,,HB-3,,,"$135,000","$19,286",215,100%,215,"$135,000",0,0,0,$0,
,,,12 On Hold,Pending,Henry - Goodyear,FRC,,10%,04/01/25,10,"$6,000,000",02/01/26,Goodyear,Arizona,Restaurant,Ground up Henry,Brian,,,,,,HB-3,,,"$600,000","$60,000",307,89%,274,"$535,505",33,"64,495",0,$0,
,,,12 On Hold,Pending,HomeGoods,Kitchell Development,,10%,09/30/24,10,"$5,000,000",07/30/25,Phoenix,Arizona,Retail,Shell,Brian,,,,,,Con.,N/A,Duration,"$500,000","$50,000",304,69%,210,"$345,395",94,"154,605",0,$0,
,,,12 On Hold,02/13/24,Hopewell - NWC Yuma & LItchfield,Hopewell,,3%,07/01/24,8,"$10,050,789",03/01/25,Goodyear,Arizona,Industrial,"Demo, 100K SF Industrial, Site",Melinda,,JH,JH,N/A,,Con.,N/A,Duration,"$301,524","$37,690",244,24%,59,"$72,909",185,"228,614",0,$0,
,,,12 On Hold,10/04/24,Hopewell - PG202 Phase II,Hopewell,,1%,10/04/24,10,"$17,995,689",08/04/25,Gilbert,Arizona,Industrial,"Building E (90K SF), Building F (118K) SF, Site, Road Improvements",Adam,,JH,BM,AL,,Con.,N/A,Duration,"$179,957","$17,996",305,70%,215,"$126,855",90,"53,102",0,$0,
,TRUE,,12 On Hold,Pending,Hunt Highway & Village Lane,AZ Shopping Centers,,1%,11/01/25,12,$0,11/01/26,San Tan Valley,Arizona,"Retail
Site","P3 - 7.5K SF Retail, P5 - MOB 8k SF",James,,,,,,,,,$0,$0,366,16%,60,$0,306,0,0,$0,
,,,12 On Hold,10/09/23,IDC Spring - TI,IDC Springs,,2%,10/07/24,6,"$1,569,171",04/07/25,Mesa,Arizona,Office TI,TI and Renovation - Add 2 story interior office space,Hayley,,JF,KC,N/A,,Con.,N/A,Duration,"$31,383","$5,231",183,52%,96,"$16,463",87,"14,920",0,$0,
,,,12 On Hold,06/13/24,Indian School Retail,KB Devco,,5%,02/02/25,6,"$5,721,553",08/02/25,Scottsdale,Arizona,"Retail
Site",6 Retail Buildings and Site,Paul,,PS,PS,N/A,,Con.,N/A,Duration,"$286,078","$47,680",182,100%,182,"$286,078",0,0,0,$0,
,,,12 On Hold,Pending,"JIV Entry, Loop, Site & Park Estimate",Jamul Indian Village,,5%,06/02/25,18,"$5,000,000",12/02/26,Jamul,California,Native,"Entry Road, Site, Civil, Park - House Options",Melinda,,JF,JF,N/A,,Con.,N/A,,"$250,000","$13,889",549,39%,212,"$96,539",337,"153,461",0,$0,
,TRUE,,12 On Hold,Pending,"JIV Garage, Parking, Street",Jamul Indian Village,,1%,07/07/25,10,$0,05/07/26,Jamul,California,Native,"Parking Garage, Entry Road, Parking Lot",Melinda,,,,,,Con.,,,$0,$0,305,58%,177,$0,128,0,0,$0,
TRUE,TRUE,TRUE,12 On Hold,07/10/25,Joe Pombo Parkway Storage - Tracy CA,Wentworth/Kitchell,,20%,04/01/26,12,"$13,408,312",04/01/27,Tracy,California,Storage,Storage Building,Brian,,AT,AT,AT,,Con.,,,"$2,681,662","$223,472",366,0%,0,$0,276,"2,022,237",90,"$659,425",
,,,12 On Hold,07/28/22,Learning Experience Daycare,John Shottenstein,,3%,04/01/23,8,"$4,783,773",12/01/23,Phoenix,Arizona,Education,"10,000 SF Daycare Facililty - Multiple Locations",Adam,,CH,KC,Lisa,NR,Neg.,NA,Duration,"$143,513","$17,939",245,0%,0,$0,245,"143,513",0,$0,
,,,12 On Hold,04/14/23,Life Storage - Henderson NV - RFP,Life Storage,,3%,08/01/23,14,,10/01/24,Henderson,Nevada,Storage,Demo RV Canopy - 3 Story Storage Facility,Melinda,,,,,NR,RFP,,Full,$0,$0,428,0%,0,$0,428,0,0,$0,
,,,12 On Hold,Pending,"Logan, UT - Sprouts",Woodsonia Real Estate,,15%,04/06/26,9,"$7,000,000",01/06/27,Logan,Utah,"Grocery
Grocery TI
Site",Sprouts building and TI in Logan UT,Brian,,,,,,Con.,,,"$1,050,000","$116,667",276,0%,0,$0,271,"1,030,978",5,"$19,022",
,,,12 On Hold,Pending,Love's Apple Valley,Love's Travel Stops,,1%,03/03/25,10,$0,01/03/26,Apple Valley,California,Travel Center,Ground Up,Melinda,,,,,,HB,Pending,Full,$0,$0,307,99%,303,$0,4,0,0,$0,
,,,12 On Hold,Pending,Love's Coachella CA Major remodel,Love's Travel Stops,,2%,03/03/25,6,$0,09/03/25,Coachella,California,Travel Center TI,Loves Major Remodel,Melinda,,,,,,HB-3,N/A,Full,$0,$0,185,100%,185,$0,0,0,0,$0,
,,,12 On Hold,01/27/25,MACK - Spec Suite TI's,Mack,,75%,06/01/25,3,"$1,735,283",09/01/25,Phoenix,Arizona,Office TI,"(3) 3,000SF Spec office TI's in Industrial Buildings",Brian,,JF,JF,MB,,HB-2,,,"$1,301,462","$433,821",93,100%,93,"$1,301,462",0,0,0,$0,
,,,12 On Hold,Pending,Mesa Public Storage,Public Storage - Kirk,,1%,01/06/25,12,"$12,500,000",01/06/26,Mesa,Arizona,Storage,Ground-Up Storage building - Site,Hayley,,,,,,HB-3,,,"$125,000","$10,417",366,98%,359,"$122,609",7,"2,391",0,$0,
TRUE,TRUE,,12 On Hold,04/23/25,MIP - Building C4 Buchanan Marine Center,MACK,,10%,11/01/25,3,"$793,499",02/01/26,Phoenix,Arizona,Industrial,"2,017SF Office TI",Brian,,KS,KS,N/A,,Con.,,,"$79,350","$26,450",93,65%,60,"$51,193",33,"28,156",0,$0,
TRUE,TRUE,,12 On Hold,06/20/25,MIP - C3 - Epic Party Team,MACK,,10%,01/01/26,5,"$2,429,435",06/01/26,Phoenix,Arizona,Industrial,55K SF TI,Brian,,KS,KS,AT,,Con.,,,"$242,944","$48,589",152,0%,0,$0,152,"242,944",0,$0,
TRUE,TRUE,,12 On Hold,06/12/25,MIP - Quail Distributing TI,MACK,,10%,11/01/25,6,"$930,421",05/01/26,Phoenix,Arizona,Industrial,"5K AC warehouse, 2K office TI",Brian,,TS,TS,AL,,Con.,,,"$93,042","$15,507",182,33%,60,"$30,673",122,"62,369",0,$0,
TRUE,TRUE,,12 On Hold,06/10/25,MIP - Vision Collective TI,MACK,,10%,11/01/25,3,"$2,550,402",02/01/26,Phoenix,Arizona,Industrial,"37K AC warehouse, 10K office TI",Brian,,KS,KS,MB,,Con.,N/A,,"$255,040","$85,013",93,65%,60,"$164,542",33,"90,498",0,$0,
TRUE,TRUE,,12 On Hold,06/10/25,MIP B2 - Dream Home Design,MACK,,75%,10/01/25,3,"$923,430",01/01/26,Phoenix,Arizona,Industrial,"80K AC warehouse, 7K office TI",Brian,,KS,KS,N/A,,Con.,,,"$692,573","$230,858",93,98%,91,"$677,678",2,"14,894",0,$0,
,,,12 On Hold,06/20/24,Museum Square,MacDonald Development Corp.,,5%,02/02/25,16,"$51,511,720",06/02/26,Scottsdale,Arizona,Multifamily,"100k SF, Podium Multifamily 90 units, 150 parking",Melinda,,PS,PS,N/A,,Con.,N/A,,"$2,575,586","$160,974",486,68%,332,"$1,759,454",154,"816,132",0,$0,
,,,12 On Hold,11/14/24,Nelsen Office TI,Nelsen Partners,,100%,01/06/25,4,"$198,878",05/06/25,Phoenix,Arizona,Office TI,"Office TI/Upgrade Entry, Kitchen etc",Adam,,JF/AT,JF/AT,MB,,Neg.,N/A,Full,"$198,878","$49,720",121,100%,121,"$198,878",0,0,0,$0,
,,,12 On Hold,04/25/25,Newmark Industrial Park - 99th Ave,Newmark,,1%,01/01/26,10,"$15,313,398",11/01/26,Glendale,Arizona,,"350k SF Site (4) Bldgs, 32K, 31K, 17K, 14K SF",Mike,,PS/KC,PS/KC,N/A,,Con.,,,"$153,134","$15,313",305,0%,0,$0,305,"153,134",0,$0,
,,,12 On Hold,03/14/25,NorthBend Phase II,Milhaus,,1%,10/01/25,16,$0,02/01/27,Tempe,Arizona,Multifamily,"293 Units, Wrap, 267K SF",Brian,,PS,PS,N/A,,Con.,,,$0,$0,489,19%,91,$0,367,0,31,$0,
,,,12 On Hold,07/09/21,Northpark Building Demo/Pad Prep,Westwood Financial,,75%,09/01/21,1,"$98,009",10/01/21,,Arizona,Demo,Demo Existing Building/Prepare Pad for New Building,Brian,,JH,,,,Neg.,NA,,"$73,507","$73,507",31,0%,0,$0,31,"73,507",0,$0,
,,,12 On Hold,07/12/24,Novus Communication Room,Catellus,,5%,01/01/25,2,"$442,358",03/01/25,Tempe,Arizona,Office,"Masonry Communication room, conduit, Mechanical etc",Joe,,KC,KC,N/A,,Neg.,N/A,Duration,"$22,118","$11,059",60,100%,60,"$22,118",0,0,0,$0,
,,,12 On Hold,12/10/24,One Scottsdale,Grand Peaks Properties,,1%,07/07/25,20,$0,03/07/27,Scottsdale,Arizona,Multifamily,"280 Units, Wrap 6 Story Parking Garage",Melinda,,PS,PS,N/A,,Con.,,,$0,$0,609,29%,177,$0,367,0,65,$0,
,,,12 On Hold,10/06/23,Palladium Hilton,3W Management,,1%,09/01/24,16,"$35,346,445",01/01/26,Phoenix,Arizona,Hospitality,"90K SF Hotel, Retail, Roof Top Bar",Adam,,JF,KC,N/A,,Con.,N/A,Duration,"$353,464","$22,092",488,0%,0,$0,488,"353,464",0,$0,
,,,12 On Hold,08/22/25,Pinal County JOC,Pinal County,,1%,01/01/26,1,$0,02/01/26,Pinal County,Arizona,Public,,James,,,,,,,,,$0,$0,32,0%,0,$0,32,0,0,$0,
,,,12 On Hold,04/30/24,Pit River Tribe - Tribal Chambers,Pit River Indian Tribe,,1%,02/03/25,10,$0,12/03/25,Burney,California,Native,RFP for Tribal Council and Membership Meeting Space,Melinda,04/30/24,JF,JF,N/A,,RFP,N/A,,$0,$0,304,100%,304,$0,0,0,0,$0,
,,,12 On Hold,06/17/24,PV Hampton Inn & Suites,Red Development,,1%,02/03/25,8,"$15,375,981",10/03/25,Phoenix,Arizona,Hospitality,Hotel Hampton Inn & Suites - 120 Room,Adam,,JH,JH,N/A,,Con.,N/A,,"$153,760","$19,220",243,100%,243,"$153,760",0,0,0,$0,
,,,12 On Hold,05/24/24,Queen Creek Station - Retail,Ashton Wolfswinkel,,2%,07/07/25,8,"$2,399,873",03/07/26,Queen Creek,Arizona,"Restaurant
Retail
Site","4 Buildings, Retail/Mixed Use/10 Acre site",Melinda,,CH,CH,AL,NR,HB-2,N/A,Duration,"$47,997","$6,000",244,73%,177,"$34,818",67,"13,180",0,$0,
,,,12 On Hold,07/12/24,River Parkway,Crescent Communities,,3%,03/01/25,15,$0,06/01/26,Tempe,Arizona,Multifamily,"6 Bldgs (60 U EA), 360 Units, Clubhouse",Melinda,,PS,PS,AL,,Con.,N/A,Duration,$0,$0,458,67%,305,$0,153,0,0,$0,
,,,12 On Hold,01/10/25,Rivulon,Nationwide,,1%,08/04/25,22,$0,06/04/27,Gilbert,Arizona,"Hospitality
Site","(2) 5 Story Hotels - Large Conference Center, Site, Retail",Melinda,,JF/PS,JF/PS,N/A,,Con.,,,$0,$0,670,22%,149,$0,367,0,154,$0,
,,,12 On Hold,06/16/25,SFS Misc. Demo,Macerich,,1%,10/01/25,1,"$1,922,327",11/01/25,Scottsdale,Arizona,,Misc. Demo of Theater Stage,Melinda,,AT,AT,AT,,Con.,,,"$19,223","$19,223",32,100%,32,"$19,223",0,0,0,$0,
,,,12 On Hold,11/26/24,Signature at SanTan Village - Block Bldg 1,Kensington,,2%,04/01/25,5,"$2,399,873",09/01/25,Gilbert,Arizona,Retail,"10,800 SF Retail - Cold dark shell",Melinda,,JH,JH,AL,,HB-6,N/A,,"$47,997","$9,599",154,100%,154,"$47,997",0,0,0,$0,
,,,12 On Hold,04/24/25,Signature at SanTan Village - Crate & Barrell,Kensington,,30%,01/01/26,8,"$5,080,263",09/01/26,San Tan,Arizona,Retail,"25k, Stand Alone Crate & Barrel - Block F",Melinda,,AT,AT,N/A,,Con.,,,"$1,524,079","$190,510",244,0%,0,$0,244,"1,524,079",0,$0,
,,,12 On Hold,12/02/24,Signature at SanTan Village - West Elm/Pottery Barn,Kensington,,1%,04/07/25,6,"$3,855,880",10/07/25,Gilbert,Arizona,"Retail
Retail TI",12kSF West Elm and 7.5SF P. Barn Block F,Melinda,,AT,AT,N/A,,Con.,,,"$38,559","$6,426",184,100%,184,"$38,559",0,0,0,$0,
,,,12 On Hold,11/27/24,Skyway Commons,Cushman & Wakefield,,5%,08/01/25,10,"$10,360,348",06/01/26,Surprise,Arizona,"Retail
Retail TI",2 (30K SF) Masonry Buildings,Mike,,JF,JF,N/A,,Con.,,,"$518,017","$51,802",305,50%,152,"$258,159",153,"259,858",0,$0,
,,,12 On Hold,03/19/24,SMBMI - Misc Projects,San Manuel Band of Mission Indians,,75%,09/02/24,4,"$800,000",01/02/25,Highland,California,Native,Dog Kennel,Melinda,,BR,???,N/A,,Con.,N/A,,"$600,000","$150,000",123,1%,1,"$4,878",122,"595,122",0,$0,
,,,12 On Hold,06/05/25,Sprouts RFQ Pricing,Sprouts,,1%,01/01/26,,$0,01/01/26,Phoenix,Arizona,,"Sprouts Pricing for AZ, CA, TX, Etc",Melinda,,CH/TS,CH/TS,N/A,,RFP,,,$0,#DIVIDE BY ZERO,1,0%,0,$0,1,0,0,$0,
,,,12 On Hold,03/26/25,Sprouts V2.6.8 Prototype,Sprouts,,0%,03/01/25,0,$0,03/01/25,Phoenix,Arizona,"Grocery
Grocery TI",Sprouts Prototype Update V8.0,Brian,,CH,CH,MB,,Con.,,,$0,#DIVIDE BY ZERO,1,100%,1,$0,0,0,0,$0,
,,,12 On Hold,08/01/24,Sprouts Wildomar,"Sprouts, Sage Invetsco",,3%,01/06/25,10,"$14,454,895",11/06/25,Wildomar,California,"Grocery GU
Grocery TI
Retail
Retail TI
Site","Ground up Sprouts & TI, Two addtional retail buildings, Dutch Bros TI, & Site",Tony,,CH,CH,MB,,HB-3,N/A,Full,"$433,647","$43,365",305,100%,305,"$433,647",0,0,0,$0,
,,,12 On Hold,Pending,Sunstate Denton,Sunstate Equipment,,85%,06/06/25,8,"$4,000,000",02/06/26,Denton,Texas,Industrial,New Ground Up building w/site,Adam,,,,,,D/B,,,"$3,400,000","$425,000",246,85%,208,"$2,874,797",38,"525,203",0,$0,
,,,12 On Hold,Pending,Sunstate Waxahachie,Sunstate Equipment,,85%,03/03/25,8,"$3,500,000",11/03/25,Waxahachie,Texas,Industrial,New Ground Up building w/site,Adam,,,,,,D/B,N/A,,"$2,975,000","$371,875",246,100%,246,"$2,975,000",0,0,0,$0,
,,,12 On Hold,02/25/25,TA Travel Centers - Bakersfield Reno,KD Shegill,AGC Design Concepts Inc.,5%,01/01/26,8,"$11,950,856",09/01/26,Bakersfield,California,Travel Center TI,Renovation to existing Travel Centers of America Store,Melinda,,KS,KS,MB,,HB-2,N/A,,"$597,543","$74,693",244,0%,0,$0,244,"597,543",0,$0,
,,,12 On Hold,07/17/24,Ten Sushi,Daily Dose Hospitality,,3%,11/01/24,6,"$2,290,843",05/01/25,Phoenix,Arizona,Restaurant TI,"5,000SF Ten Sushi TI",Brian,,KC,KC,AL,,HB-3,TBD,Full,"$68,725","$11,454",182,66%,120,"$45,313",62,"23,412",0,$0,
,,,12 On Hold,01/09/25,The 170,Palmer Development,,1%,09/01/25,30,$0,03/01/28,Scottsdale,Arizona,Industrial,"32 Industrial Buildings, Site Etc.",Mike,,JF,JF,N/A,,Con.,,,$0,$0,913,13%,121,$0,792,0,0,$0,
,,,12 On Hold,11/10/23,The Mix - Verrado - Roundabout,Eisenberg Company,,1%,05/06/24,3,"$2,335,031",08/06/24,Buckeye,Arizona,Site,130K SF Road removal/replacement - roundabout at Costco,Melinda,,JF,JF,N/A,,Con.,N/A,Duration,"$23,350","$7,783",93,0%,0,$0,93,"23,350",0,$0,
,,,12 On Hold,Pending,The Mix on Roosevelt - SHOPS,Eisenberg Company,,3%,06/01/24,10,"$16,266,672",04/01/25,Buckeye,Arizona,Retail,"Shops A,B,C,D and Full Site",Melinda,,JF,JH/BM,N/A,,Con.,N/A,Duration,"$488,000","$48,800",305,30%,90,"$144,000",215,"344,000",0,$0,
,,,12 On Hold,12/01/23,The Mix on Roosevelt - SPROUTS,Eisenberg Company,,25%,06/03/24,10,"$6,933,541",04/03/25,Buckeye,Arizona,Retail TI,Sprouts Shell/TI,Melinda,,CH,N/A,N/A,,Con.,N/A,Duration,"$1,733,385","$173,339",305,30%,92,"$522,857",213,"1,210,528",0,$0,
,,,12 On Hold,Pending,The Ranch - Utility Phase 1,IndiCap Inc,Upward Architects,10%,08/01/25,7,"$5,000,000",03/01/26,Gilbert,Arizona,Retail,"Site Water, Sewer, Storm",Melinda,,,,,,Con.,N/A,,"$500,000","$71,429",213,71%,152,"$356,808",61,"143,192",0,$0,
,,,12 On Hold,03/28/25,The Ranch Offsite - Update,Indicap/Colemna Group,Ware Malcomb,20%,09/01/25,10,"$14,015,974",07/01/26,GIlbert,Arizona,Site,"Offsite Road improvement, Grading, Landscape, Traffic Signals",Melinda,,TS,TS,AT,,Con.,,,"$2,803,195","$280,319",304,40%,121,"$1,115,745",183,"1,687,450",0,$0,
,,,12 On Hold,05/22/24,Towne Storage - Tolleson,Towne Storage,,25%,03/01/25,14,"$8,769,535",05/01/26,Tolleson,Arizona,Storage,"1- down, 2-up 95,000SF Storage",Melinda,,AT,AT,AT,NR,Neg.,N/A,,"$2,192,384","$156,599",427,71%,305,"$1,565,988",122,"626,395",0,$0,
,,,12 On Hold,05/22/24,Towne Storage Gilbert SWC Pecos & Recker,Towne Storage,,25%,03/01/25,14,"$7,597,867",05/01/26,Gilbert,Arizona,Storage,"2-Story 37,500 sf per floor",Melinda,,JH,JH,MB,NR,HB-3,N/A,,"$1,899,467","$135,676",427,71%,305,"$1,356,762",122,"542,705",0,$0,
,,,12 On Hold,06/30/23,Toy Storage,Noah Germaine,,1%,07/08/24,10,"$12,948,558",05/08/25,Casa Grande,Arizona,Storage,"75K SF Covered Storage Bays, Storage",Melinda,,PS,BM,Lisa,,HB-3,N/A,Duration,"$129,486","$12,949",305,42%,127,"$53,917",178,"75,569",0,$0,
,,,12 On Hold,04/18/24,Toy Storage,Noah Germaine,,1%,08/05/24,12,"$12,854,301",08/05/25,Surprise,Arizona,Storage,"Boat Storage Building, Covered Storage",Melinda,,PS,AT,AT,,HB-2,N/A,Duration,"$128,543","$10,712",366,59%,216,"$75,861",150,"52,682",0,$0,
,,,12 On Hold,04/19/23,Trader Joe's - Schematic,SIHI,,1%,04/01/24,8,"$6,051,435",12/01/24,Goodyear,Arizona,Grocery,"Site, Shell and TI",Melinda,,CH,CH,,,Con.,NA,Duration,"$60,514","$7,564",245,0%,0,$0,245,"60,514",0,$0,
,,,12 On Hold,Pending,"Tule River - Site, Fire Station & Warehouse",Tule River Tribe,,10%,01/06/25,10,"$14,000,000",11/06/25,Porterville,California,Native,Conceptual Pricing on Multiple Projects,Melinda,,JF,JF,N/A,,Con.,Pending,Duration,"$1,400,000","$140,000",305,100%,305,"$1,400,000",0,0,0,$0,
,,,12 On Hold,06/26/25,Visitor Center Conference Room Remodel,City of Kingman,,2%,08/01/25,2,"$419,528",10/01/25,Kingman,Arizona,Government,Visitor Center Conference Room Remodel,James,,AL,AL,AL,,HB,,,"$8,391","$4,195",62,100%,62,"$8,391",0,0,0,$0,
,,,12 On Hold,12/09/24,Waterston Central - Shade Pavillion,TriPoint Homes,,35%,05/01/25,3,"$590,735",08/01/25,Gilbert,Arizona,Recreation,Fire Pit Pavillion and Amenities,Brian,,CH,CH,AT,Tom,HB-3,Pending,Duraiton,"$206,757","$68,919",93,100%,93,"$206,757",0,0,0,$0,
,,,12 On Hold,02/21/25,Wentworth Office/Condo,Jason Meszaros,,1%,02/05/26,10,"$9,801,740",12/05/26,Phoenix,Arizona,"Multifamily
Office","(8) 5,000sf Office/Condos, 4 acre site",Brian,,PS,PS,N/A,,Con.,,,"$98,017","$9,802",304,0%,0,$0,304,"98,017",0,$0,
